id,neighbourhood_cleansed,room_type,property_type_bucket,price_numeric,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,host_segment,host_response_rate
716107,De Baarsjes - Oud-West,entire_home,apartment,,175,4.72,4.65,4.84,solo,
729260,Centrum-West,entire_home,apartment,184.0,108,4.71,4.19,4.89,solo,1.0
729317,Centrum-Oost,private_room,hotel,147.0,218,4.7,4.66,4.81,multi,1.0
746067,Centrum-West,entire_home,apartment,,91,4.73,4.62,4.91,multi,1.0
751626,Oud-Oost,entire_home,apartment,,32,4.72,4.72,4.91,solo,1.0
758475,De Baarsjes - Oud-West,entire_home,apartment,,39,4.74,4.51,4.87,solo,
771758,Slotervaart,private_room,hotel,60.0,374,4.63,4.89,4.78,multi,1.0
775655,Centrum-Oost,private_room,apartment,137.0,555,4.6,4.61,4.8,solo,0.93
782254,Centrum-West,entire_home,apartment,,67,4.71,4.69,4.8,solo,1.0
801544,De Pijp - Rivierenbuurt,entire_home,apartment,,105,4.57,4.4,4.72,solo,1.0
847093,De Baarsjes - Oud-West,entire_home,apartment,340.0,58,4.74,4.76,4.84,multi,1.0
874057,De Baarsjes - Oud-West,entire_home,apartment,,35,4.63,4.65,4.82,solo,
879986,De Pijp - Rivierenbuurt,private_room,apartment,108.0,622,4.72,4.76,4.92,solo,1.0
906446,Buitenveldert - Zuidas,private_room,apartment,89.0,437,4.45,4.75,4.55,multi,1.0
916096,Centrum-West,entire_home,apartment,,93,4.72,4.66,4.95,solo,1.0
937635,De Baarsjes - Oud-West,entire_home,apartment,,93,4.65,4.18,4.56,solo,1.0
951483,Watergraafsmeer,entire_home,house,128.0,67,4.66,4.58,4.6,solo,1.0
978852,De Baarsjes - Oud-West,private_room,hotel,,264,4.4,4.2,4.71,solo,
989222,De Pijp - Rivierenbuurt,entire_home,apartment,,34,4.74,4.85,4.85,multi,
1008223,Slotervaart,private_room,hotel,86.0,659,4.69,4.65,4.85,solo,
1018639,Centrum-Oost,private_room,apartment,,41,4.61,4.7,4.83,multi,0.9
1018703,De Pijp - Rivierenbuurt,private_room,unique,164.0,358,4.72,4.7,4.83,multi,1.0
1044448,Oud-Oost,entire_home,apartment,750.0,51,4.68,4.6,4.92,solo,1.0
1047746,Oud-Oost,entire_home,apartment,250.0,34,4.71,4.68,4.88,solo,
1057494,Zuid,private_room,apartment,76.0,626,4.44,4.58,4.71,multi,1.0
1102846,Centrum-Oost,entire_home,apartment,,115,4.72,4.72,4.95,solo,
1116446,Bos en Lommer,private_room,apartment,85.0,388,4.61,4.63,4.8,multi,1.0
1145140,Zuid,entire_home,apartment,,29,4.69,4.93,4.9,solo,1.0
1145866,Bos en Lommer,private_room,apartment,88.0,380,4.66,4.68,4.85,multi,1.0
1149289,Centrum-Oost,entire_home,apartment,198.0,99,4.73,4.58,4.95,solo,1.0
1149694,Bos en Lommer,entire_home,apartment,,74,4.19,3.82,4.66,solo,
1155386,De Pijp - Rivierenbuurt,entire_home,apartment,150.0,68,4.74,4.97,4.91,solo,1.0
1196088,Oud-Noord,entire_home,apartment,178.0,625,4.65,4.63,4.85,solo,1.0
1223171,De Baarsjes - Oud-West,private_room,house,156.0,586,4.74,4.69,4.79,solo,0.9
1272352,Bos en Lommer,private_room,apartment,108.0,476,4.69,4.62,4.91,solo,1.0
1303321,De Pijp - Rivierenbuurt,private_room,house,86.0,131,4.7,4.63,4.79,multi,0.95
1364013,De Baarsjes - Oud-West,entire_home,apartment,,31,4.74,4.48,4.87,solo,
1375612,Noord-Oost,private_room,hotel,76.0,229,4.57,4.14,4.66,professional,0.87
1432378,De Baarsjes - Oud-West,entire_home,apartment,,35,4.69,4.74,4.8,solo,1.0
1468473,Bos en Lommer,entire_home,apartment,196.0,143,4.57,4.41,4.85,solo,1.0
1580186,Centrum-West,entire_home,unique,389.0,139,4.71,4.55,4.74,solo,1.0
1601408,De Pijp - Rivierenbuurt,entire_home,apartment,379.0,316,4.73,4.68,4.94,solo,1.0
1630603,Zuid,private_room,apartment,79.0,596,4.54,4.73,4.73,multi,1.0
1631878,Zuid,entire_home,apartment,475.0,73,4.58,4.59,4.74,solo,1.0
1677381,Centrum-West,private_room,house,139.0,641,4.72,4.77,4.83,solo,1.0
1708187,De Pijp - Rivierenbuurt,entire_home,apartment,,47,4.43,4.15,4.72,solo,
1708637,De Pijp - Rivierenbuurt,private_room,house,127.0,374,4.63,4.78,4.5,solo,1.0
1713474,De Baarsjes - Oud-West,entire_home,apartment,,289,4.67,4.84,4.71,solo,
1767048,De Baarsjes - Oud-West,entire_home,apartment,,74,4.73,4.88,4.93,solo,
1814121,Osdorp,private_room,unique,130.0,988,4.73,4.4,4.82,solo,1.0
1830345,Centrum-Oost,entire_home,apartment,338.0,55,4.62,4.38,4.73,multi,0.86
1849795,Centrum-West,entire_home,apartment,,38,4.53,4.32,4.71,solo,
1863996,Bos en Lommer,entire_home,apartment,,78,4.37,4.03,4.87,solo,
1894944,De Pijp - Rivierenbuurt,entire_home,apartment,540.0,52,4.69,4.45,4.96,solo,1.0
1911182,Oostelijk Havengebied - Indische Buurt,private_room,apartment,92.0,366,4.35,4.71,4.69,solo,1.0
1919184,De Baarsjes - Oud-West,entire_home,apartment,256.0,86,4.62,4.76,4.88,solo,1.0
1943465,De Baarsjes - Oud-West,entire_home,house,,41,4.68,4.12,4.76,solo,
1954308,De Baarsjes - Oud-West,entire_home,apartment,,76,4.71,4.75,4.89,solo,
2018017,Centrum-Oost,private_room,apartment,,75,4.56,4.32,4.93,solo,
2047730,Watergraafsmeer,private_room,apartment,,38,4.73,4.86,4.81,solo,
2080427,Oud-Oost,entire_home,apartment,,21,4.52,4.52,4.81,solo,1.0
2090727,De Pijp - Rivierenbuurt,entire_home,apartment,,41,4.63,4.76,4.93,solo,
2224903,Oud-Oost,entire_home,house,254.0,30,4.47,4.47,4.7,solo,1.0
2272303,De Pijp - Rivierenbuurt,entire_home,apartment,343.0,105,4.5,4.52,4.45,solo,1.0
2429334,Centrum-West,private_room,house,167.0,574,4.73,4.67,4.81,solo,1.0
2450249,Westerpark,entire_home,house,,22,4.68,4.41,4.86,multi,1.0
2474754,Centrum-West,entire_home,apartment,10000.0,24,4.71,4.63,4.92,solo,
2477880,Centrum-West,private_room,apartment,118.0,609,4.72,4.7,4.84,solo,1.0
2497346,De Pijp - Rivierenbuurt,private_room,apartment,174.0,843,4.66,4.74,4.87,multi,1.0
2638552,Gaasperdam - Driemond,shared_room,hotel,109.0,270,4.59,4.65,4.5,professional,1.0
2639206,Gaasperdam - Driemond,hotel_room,hotel,103.0,162,4.7,4.72,4.66,professional,1.0
2647276,Gaasperdam - Driemond,hotel_room,hotel,113.0,228,4.59,4.59,4.5,professional,1.0
2647365,Gaasperdam - Driemond,private_room,other,105.0,154,4.71,4.68,4.58,professional,1.0
2648251,Bos en Lommer,entire_home,apartment,,101,4.72,4.59,4.88,solo,
2705165,Oud-Noord,entire_home,house,417.0,460,4.67,4.45,4.81,solo,1.0
2739228,Centrum-West,private_room,hotel,,200,4.69,4.86,4.82,multi,
2775209,Zuid,entire_home,apartment,469.0,21,4.1,4.33,4.52,solo,0.93
2787645,De Pijp - Rivierenbuurt,entire_home,house,,40,4.68,4.2,4.85,solo,
2842228,Noord-Oost,private_room,other,60.0,184,4.55,4.32,4.56,professional,0.87
2853285,De Baarsjes - Oud-West,private_room,hotel,96.0,259,4.41,4.41,4.66,professional,0.96
2861667,De Baarsjes - Oud-West,private_room,hotel,104.0,432,4.4,4.34,4.66,professional,0.96
2981842,De Baarsjes - Oud-West,private_room,hotel,147.0,35,4.46,4.29,4.49,professional,0.96
2981853,De Baarsjes - Oud-West,private_room,hotel,101.0,72,4.58,4.48,4.77,professional,0.96
2981861,De Baarsjes - Oud-West,private_room,hotel,96.0,160,4.49,4.56,4.66,professional,0.96
2984018,De Baarsjes - Oud-West,private_room,hotel,104.0,49,4.43,4.55,4.63,professional,0.96
3235970,Centrum-Oost,entire_home,apartment,220.0,311,4.53,4.54,4.52,multi,1.0
3267105,Zuid,entire_home,apartment,217.0,50,4.66,4.35,4.79,solo,0.8
3277053,Centrum-West,entire_home,apartment,,23,4.3,3.5,4.7,solo,
3285009,De Pijp - Rivierenbuurt,private_room,house,124.0,357,4.66,4.75,4.83,solo,1.0
3285500,Oostelijk Havengebied - Indische Buurt,entire_home,house,,23,4.74,4.39,4.78,solo,1.0
3294707,Westerpark,entire_home,apartment,,47,4.23,4.4,4.34,solo,0.8
3329357,Westerpark,entire_home,apartment,,28,4.46,4.11,4.71,solo,
3332625,De Baarsjes - Oud-West,entire_home,apartment,550.0,40,4.63,4.41,4.72,solo,0.8
3341765,De Pijp - Rivierenbuurt,entire_home,apartment,,30,4.53,4.55,4.63,multi,0.93
3346620,Noord-Oost,private_room,apartment,61.0,274,4.74,4.87,4.85,multi,1.0
3484708,Slotervaart,private_room,apartment,,46,4.74,4.93,4.84,solo,
3501084,Centrum-West,entire_home,apartment,356.0,71,4.73,4.8,4.99,solo,1.0
3504128,Oud-Oost,entire_home,apartment,341.0,31,4.74,4.67,4.87,solo,0.38
3519739,Westerpark,entire_home,apartment,147.0,22,4.64,4.86,4.91,solo,1.0
3649382,Zuid,entire_home,apartment,,52,4.46,4.39,4.88,solo,
3673223,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,,22,4.73,4.68,4.86,solo,
3708105,De Baarsjes - Oud-West,entire_home,apartment,,61,4.67,4.67,4.82,solo,
3729980,Centrum-West,entire_home,apartment,121.0,25,4.48,4.56,4.92,solo,1.0
3758059,De Pijp - Rivierenbuurt,entire_home,apartment,336.0,60,4.57,4.48,4.72,solo,
3847617,De Baarsjes - Oud-West,entire_home,apartment,250.0,23,4.7,4.74,4.96,solo,
3944495,Centrum-Oost,entire_home,apartment,217.0,687,4.54,4.64,4.61,solo,1.0
3957639,Watergraafsmeer,private_room,house,114.0,343,4.65,4.46,4.93,solo,1.0
4043288,Centrum-West,private_room,house,,113,4.59,4.88,4.79,multi,
4052965,De Pijp - Rivierenbuurt,private_room,house,164.0,424,4.73,4.66,4.83,multi,1.0
4153760,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,109.0,437,4.56,4.59,4.89,solo,1.0
4216625,Zuid,entire_home,apartment,227.0,62,4.74,4.9,4.85,solo,0.9
4278312,Noord-West,private_room,house,92.0,206,4.55,4.3,4.75,multi,1.0
4282686,Noord-West,private_room,apartment,81.0,515,4.74,4.68,4.93,solo,1.0
4299280,Centrum-Oost,entire_home,apartment,,50,4.74,4.59,4.86,solo,1.0
4329449,De Baarsjes - Oud-West,entire_home,apartment,,74,4.47,4.14,4.84,solo,
4416539,Slotervaart,entire_home,house,,97,4.69,4.65,4.85,solo,
4459764,Gaasperdam - Driemond,hotel_room,hotel,152.0,510,4.57,4.57,4.44,professional,1.0
4616816,De Pijp - Rivierenbuurt,entire_home,apartment,,43,4.6,4.26,4.98,solo,
4697911,Noord-Oost,entire_home,house,200.0,39,4.59,4.1,4.9,solo,1.0
4707046,Centrum-Oost,entire_home,apartment,,25,4.6,4.4,5.0,solo,
4736237,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,,49,4.49,4.04,4.78,solo,
4764819,Centrum-Oost,private_room,apartment,,528,4.51,4.49,4.71,solo,1.0
4774677,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,153.0,43,4.53,4.19,4.86,solo,1.0
4815695,De Pijp - Rivierenbuurt,entire_home,apartment,155.0,109,4.67,4.62,4.81,solo,
4884158,De Baarsjes - Oud-West,private_room,house,145.0,255,4.73,4.78,4.93,solo,1.0
4994217,Westerpark,entire_home,apartment,,29,4.41,4.24,4.76,solo,
5109339,Centrum-West,entire_home,house,,23,4.7,4.7,4.74,solo,
5133110,Centrum-West,private_room,hotel,371.0,35,4.69,4.8,4.69,solo,0.13
5367709,Centrum-West,private_room,house,162.0,438,4.72,4.83,4.58,solo,1.0
5401988,Oud-Oost,entire_home,apartment,191.0,37,4.65,4.43,4.89,solo,0.25
5432591,Oostelijk Havengebied - Indische Buurt,private_room,apartment,115.0,402,4.74,4.68,4.88,solo,1.0
5474153,De Baarsjes - Oud-West,entire_home,apartment,,82,4.6,4.41,4.8,solo,1.0
5586553,Centrum-West,entire_home,apartment,144.0,71,4.69,4.56,4.96,solo,0.0
5596462,IJburg - Zeeburgereiland,entire_home,house,,26,4.69,4.42,4.8,solo,
5781996,Centrum-West,entire_home,apartment,200.0,82,4.74,4.71,4.76,solo,
5799439,De Pijp - Rivierenbuurt,private_room,apartment,116.0,180,4.67,4.81,4.81,multi,1.0
5859999,Westerpark,entire_home,apartment,,54,4.7,4.54,5.0,solo,
5875754,Watergraafsmeer,entire_home,apartment,,35,4.69,4.69,4.94,solo,
5910570,De Pijp - Rivierenbuurt,entire_home,apartment,495.0,22,4.45,4.36,4.73,solo,0.88
5991024,Zuid,private_room,apartment,82.0,202,4.74,4.59,4.88,multi,0.8
6043774,Oud-Oost,private_room,apartment,72.0,643,4.54,4.46,4.69,solo,0.91
6116302,Gaasperdam - Driemond,private_room,apartment,,282,4.51,4.7,4.8,multi,
6133157,Centrum-West,private_room,apartment,80.0,719,4.57,4.4,4.85,multi,1.0
6210110,De Aker - Nieuw Sloten,entire_home,apartment,83.0,47,4.55,4.61,4.8,solo,1.0
6485103,Centrum-Oost,private_room,hotel,175.0,314,4.45,4.52,4.52,solo,1.0
6524982,De Baarsjes - Oud-West,entire_home,house,600.0,39,4.64,4.59,4.9,solo,
6526164,De Pijp - Rivierenbuurt,entire_home,apartment,174.0,23,4.35,4.43,4.91,solo,1.0
6564456,Centrum-Oost,entire_home,apartment,,71,4.59,4.48,4.94,solo,0.0
6745944,Westerpark,entire_home,apartment,80.0,78,4.73,4.7,4.92,solo,1.0
6770676,De Baarsjes - Oud-West,entire_home,apartment,,40,4.7,4.45,4.98,solo,
6780631,De Baarsjes - Oud-West,entire_home,apartment,,31,4.71,4.81,4.97,solo,
6781132,Bos en Lommer,entire_home,house,,37,4.57,4.43,4.78,solo,
6826043,Oud-Noord,entire_home,house,,58,4.67,4.58,4.93,solo,
6861769,De Baarsjes - Oud-West,entire_home,apartment,183.0,100,4.48,4.4,4.78,solo,0.83
6982667,Noord-West,entire_home,house,,21,4.71,4.0,4.95,solo,1.0
7088751,De Pijp - Rivierenbuurt,entire_home,apartment,166.0,37,4.59,4.51,4.68,solo,
7160841,Noord-Oost,private_room,hotel,95.0,92,4.64,4.73,4.64,professional,0.87
7239681,Centrum-Oost,entire_home,apartment,,37,4.3,4.25,4.83,solo,
7457987,De Baarsjes - Oud-West,private_room,hotel,129.0,29,3.83,3.76,4.41,professional,0.96
7474662,Centrum-Oost,private_room,house,89.0,705,4.68,4.55,4.82,solo,1.0
7523012,De Baarsjes - Oud-West,private_room,house,113.0,469,4.5,4.29,4.77,multi,0.7
7555385,Slotervaart,private_room,apartment,81.0,539,4.72,4.67,4.8,solo,1.0
7627497,Westerpark,entire_home,apartment,,30,4.73,4.3,4.86,solo,
7786801,Bos en Lommer,entire_home,apartment,,41,4.73,4.66,4.85,solo,
7895182,Bos en Lommer,private_room,apartment,85.0,121,4.63,4.79,4.83,multi,1.0
7911798,De Pijp - Rivierenbuurt,entire_home,apartment,,77,4.7,4.57,4.75,solo,1.0
7969191,Centrum-Oost,entire_home,apartment,386.0,50,4.72,4.48,4.9,solo,1.0
8021127,Westerpark,entire_home,apartment,170.0,57,4.72,4.35,4.95,solo,
8038640,Centrum-West,private_room,hotel,195.0,243,4.72,4.8,4.8,solo,1.0
8093694,Westerpark,entire_home,apartment,225.0,32,4.47,4.56,4.84,solo,
8095648,De Baarsjes - Oud-West,entire_home,apartment,,31,4.42,4.06,4.71,solo,
8168988,De Baarsjes - Oud-West,entire_home,apartment,,73,4.4,4.46,4.8,solo,1.0
8191077,Centrum-Oost,private_room,hotel,358.0,324,4.61,4.58,4.78,solo,0.97
8397086,Zuid,entire_home,apartment,116.0,88,4.69,4.47,4.9,multi,0.8
8920212,Watergraafsmeer,entire_home,apartment,695.0,25,4.64,4.88,4.96,solo,
9181640,De Baarsjes - Oud-West,private_room,house,128.0,484,4.54,4.36,4.71,multi,0.7
9308904,De Baarsjes - Oud-West,private_room,hotel,161.0,181,4.58,4.7,4.64,solo,
9340964,Centrum-West,entire_home,apartment,,27,4.52,4.07,4.81,solo,1.0
9343414,Centrum-West,private_room,apartment,244.0,160,4.68,4.65,4.74,multi,0.97
9613135,Noord-West,private_room,house,,58,4.48,4.78,4.83,solo,
9619832,De Pijp - Rivierenbuurt,entire_home,apartment,399.0,47,4.21,3.81,4.7,solo,1.0
9815325,De Baarsjes - Oud-West,entire_home,apartment,,24,4.54,4.58,4.54,solo,1.0
9840533,Centrum-Oost,entire_home,apartment,,43,4.7,4.86,4.91,solo,
10043980,Zuid,private_room,hotel,,26,4.46,4.69,4.62,professional,
10050359,De Pijp - Rivierenbuurt,entire_home,apartment,,30,4.57,4.5,4.93,solo,
10055684,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,173.0,53,4.57,3.83,4.87,solo,0.1
10055894,De Baarsjes - Oud-West,entire_home,apartment,,47,4.74,4.81,4.77,solo,
10287267,Centrum-West,private_room,apartment,143.0,139,4.63,4.83,4.7,multi,0.97
10441222,Centrum-West,private_room,other,161.0,405,4.51,4.59,4.69,multi,1.0
10500911,Oud-Noord,private_room,apartment,123.0,251,4.67,4.85,4.85,solo,1.0
10512492,Centrum-West,private_room,apartment,141.0,436,4.64,4.79,4.78,multi,1.0
10644438,Centrum-West,entire_home,apartment,244.0,308,4.6,4.63,4.73,multi,
10741538,Westerpark,entire_home,apartment,,43,4.63,4.35,4.84,solo,
10823505,Noord-West,entire_home,house,,28,4.71,3.96,4.89,solo,
10824845,Westerpark,entire_home,apartment,,35,4.71,4.54,4.88,solo,
10952396,De Baarsjes - Oud-West,entire_home,apartment,,25,4.56,4.79,4.92,solo,
11215477,Bos en Lommer,private_room,hotel,304.0,74,4.73,4.92,4.96,multi,1.0
11454092,Centrum-Oost,entire_home,apartment,,27,4.74,4.77,4.96,solo,
11460770,Noord-West,private_room,house,89.0,209,4.71,4.44,4.83,multi,1.0
11562257,Centrum-West,entire_home,apartment,,29,4.59,4.48,4.97,solo,
11689351,De Pijp - Rivierenbuurt,entire_home,apartment,,52,4.69,4.53,4.92,solo,1.0
11855399,De Pijp - Rivierenbuurt,entire_home,apartment,324.0,39,4.56,4.23,4.97,solo,1.0
11859556,Centrum-West,private_room,house,103.0,468,4.68,4.67,4.95,solo,1.0
12079751,Westerpark,entire_home,apartment,,61,4.56,4.51,4.87,solo,
12082536,Watergraafsmeer,entire_home,apartment,90.0,50,4.58,4.38,4.82,solo,1.0
12143783,Westerpark,entire_home,apartment,,57,4.7,4.7,4.72,solo,1.0
12151249,Westerpark,entire_home,apartment,178.0,279,4.55,4.68,4.64,solo,1.0
12160646,Oud-Noord,entire_home,house,,22,4.41,4.59,4.77,solo,
12507039,Centrum-West,private_room,hotel,151.0,143,4.58,4.75,4.8,multi,0.83
12550549,Centrum-West,private_room,other,183.0,375,4.7,4.78,4.81,multi,1.0
12553513,Oud-Oost,entire_home,apartment,284.0,25,4.72,4.4,4.8,solo,1.0
12596322,Centrum-Oost,entire_home,house,841.0,260,4.31,4.54,4.57,professional,1.0
12597756,Centrum-West,entire_home,apartment,,233,4.38,4.44,4.66,professional,1.0
12598630,Centrum-West,entire_home,apartment,269.0,324,4.47,4.46,4.61,professional,1.0
12598924,Centrum-West,entire_home,apartment,255.0,312,4.51,4.54,4.6,professional,1.0
12599072,Centrum-West,entire_home,apartment,314.0,250,4.41,4.48,4.55,professional,1.0
12619145,Westerpark,entire_home,apartment,98.0,77,4.68,4.39,4.94,solo,
12725921,Oud-Noord,entire_home,house,251.0,21,4.48,4.24,4.9,solo,1.0
12733599,Watergraafsmeer,private_room,house,81.0,161,4.69,4.61,4.92,solo,1.0
12863352,Centrum-West,entire_home,apartment,275.0,41,4.71,4.88,4.8,solo,1.0
13040996,Westerpark,private_room,apartment,70.0,642,4.62,4.47,4.85,multi,1.0
13051355,Centrum-West,private_room,hotel,142.0,329,4.61,4.64,4.79,multi,1.0
13072405,Geuzenveld - Slotermeer,private_room,apartment,70.0,350,4.73,4.71,4.87,solo,1.0
13144575,Centrum-West,private_room,hotel,110.0,262,4.49,4.56,4.72,multi,1.0
13262950,De Baarsjes - Oud-West,entire_home,apartment,,33,4.67,4.55,4.94,solo,1.0
13272633,Centrum-Oost,private_room,hotel,386.0,154,4.69,4.72,4.77,solo,
13712862,De Baarsjes - Oud-West,entire_home,apartment,,35,4.6,4.17,4.63,solo,1.0
13812250,Westerpark,entire_home,apartment,274.0,207,4.65,4.79,4.87,multi,1.0
13825117,Oud-Oost,entire_home,apartment,,52,4.71,4.38,4.94,solo,
13836709,Noord-West,private_room,house,77.0,192,4.66,4.7,4.79,solo,1.0
13851468,Westerpark,entire_home,apartment,175.0,48,4.71,4.4,4.98,solo,0.0
13854126,Westerpark,entire_home,apartment,259.0,79,4.63,4.33,4.81,solo,0.25
13933082,Bos en Lommer,entire_home,house,,23,4.74,4.74,4.87,solo,
14022135,Oud-Noord,entire_home,house,346.0,330,4.73,4.63,4.96,solo,1.0
14079338,Bos en Lommer,entire_home,apartment,,58,4.74,4.6,4.84,solo,1.0
14086359,De Baarsjes - Oud-West,private_room,apartment,75.0,252,4.74,4.57,4.95,solo,1.0
14171624,Bos en Lommer,entire_home,apartment,,26,4.73,4.54,4.96,solo,
14292407,De Pijp - Rivierenbuurt,private_room,apartment,200.0,226,4.65,4.67,4.89,solo,1.0
14311105,De Pijp - Rivierenbuurt,entire_home,apartment,309.0,50,4.66,4.6,4.86,solo,1.0
14325757,Centrum-Oost,private_room,hotel,164.0,331,4.74,4.78,4.84,multi,1.0
14439841,Oud-Oost,entire_home,apartment,177.0,31,4.68,4.68,4.68,solo,1.0
14462366,Centrum-West,entire_home,apartment,,35,4.56,4.65,4.94,solo,
14690112,Centrum-Oost,private_room,other,289.0,72,4.74,4.67,4.96,solo,1.0
14819599,Westerpark,private_room,apartment,,56,4.64,4.79,4.77,multi,1.0
14909329,De Pijp - Rivierenbuurt,entire_home,apartment,,40,4.55,4.11,4.47,solo,
15109768,Centrum-West,entire_home,apartment,,62,4.73,4.68,4.84,solo,1.0
15110564,De Pijp - Rivierenbuurt,entire_home,apartment,96.0,49,4.73,4.45,4.92,solo,1.0
15121800,De Baarsjes - Oud-West,entire_home,apartment,184.0,463,4.66,4.67,4.73,solo,0.8
15239518,De Pijp - Rivierenbuurt,private_room,house,,231,4.69,4.73,4.82,multi,1.0
15260123,Watergraafsmeer,private_room,apartment,230.0,277,4.72,4.64,4.93,solo,1.0
15264411,Oud-Oost,entire_home,apartment,,41,4.73,4.41,4.88,solo,
15441005,Oud-Noord,entire_home,house,,28,4.39,4.39,4.78,solo,
15564639,Centrum-West,private_room,apartment,,167,4.63,4.73,4.84,solo,
15713472,Zuid,entire_home,apartment,236.0,27,4.74,4.63,4.93,multi,1.0
16050056,Noord-West,private_room,house,87.0,121,4.73,4.54,4.82,multi,1.0
16127802,De Baarsjes - Oud-West,entire_home,apartment,409.0,47,4.7,4.53,4.81,solo,0.6
16185181,Oostelijk Havengebied - Indische Buurt,entire_home,house,,36,4.64,4.61,4.77,solo,
16198996,Westerpark,entire_home,house,,35,4.74,4.86,4.97,solo,
16249620,Centrum-West,private_room,apartment,120.0,395,4.63,4.73,4.84,multi,0.94
16249820,Centrum-West,private_room,apartment,,361,4.63,4.73,4.83,multi,0.94
16328805,Oostelijk Havengebied - Indische Buurt,entire_home,apartment,160.0,28,4.64,4.32,4.81,solo,0.8
16341879,Centrum-West,private_room,apartment,86.0,40,4.58,4.58,4.78,multi,1.0
16342515,Centrum-West,private_room,apartment,85.0,49,4.51,4.55,4.78,multi,1.0
16401179,Centrum-West,private_room,hotel,234.0,94,4.56,4.68,4.56,multi,1.0
16401807,Centrum-West,entire_home,apartment,198.0,410,4.56,4.57,4.68,multi,1.0
16403601,Centrum-West,private_room,house,,101,4.59,4.53,4.83,solo,1.0
16553990,De Pijp - Rivierenbuurt,private_room,hotel,173.0,146,4.64,4.74,4.73,solo,1.0
16583033,De Baarsjes - Oud-West,private_room,house,96.0,508,4.72,4.54,4.9,multi,1.0
16705542,Noord-Oost,private_room,other,72.0,110,4.4,4.27,4.45,professional,0.87
16775644,Oud-Oost,entire_home,apartment,,27,4.63,4.7,4.81,solo,
17150944,Centrum-Oost,private_room,hotel,216.0,396,4.64,4.71,4.76,solo,1.0
17247524,Oud-Oost,entire_home,apartment,,21,4.62,4.67,4.86,solo,
17365362,Noord-Oost,private_room,hotel,95.0,26,4.69,4.85,4.83,professional,0.87
17435636,Centrum-West,entire_home,apartment,,22,4.68,4.5,4.57,solo,
17457335,De Baarsjes - Oud-West,entire_home,apartment,,27,4.56,4.19,4.85,solo,
17525219,Centrum-West,private_room,hotel,195.0,206,4.65,4.8,4.65,solo,1.0
17859181,Oostelijk Havengebied - Indische Buurt,entire_home,unique,295.0,40,4.45,3.58,4.85,solo,1.0
18115831,De Baarsjes - Oud-West,entire_home,apartment,,25,4.72,4.8,4.83,solo,
18135326,Oud-Oost,entire_home,unique,252.0,24,4.71,4.54,5.0,solo,1.0
18145166,IJburg - Zeeburgereiland,entire_home,apartment,350.0,45,4.73,4.56,4.84,solo,1.0
18193212,Gaasperdam - Driemond,entire_home,apartment,113.0,44,4.66,4.36,4.95,solo,
18233200,IJburg - Zeeburgereiland,entire_home,unique,247.0,198,4.72,4.68,4.86,solo,1.0
18252871,Centrum-Oost,private_room,house,333.0,224,4.74,4.8,4.8,multi,1.0
